Name,Strength,Vision,Outcome
15,4.08843,0.911573,0
16,3.23734,1.76266,0
17,1.27375,3.72625,0
19,2.32242,2.67758,0
20,3.91151,1.08849,0
21,2.85013,2.14987,0
22,3.55884,1.35976,0
23,3.51691,1.33024,0
24,3.51181,1.33765,0
25,3.55002,1.39593,0
26,3.54356,1.30452,0
27,3.55617,1.31451,0
28,3.52484,1.34007,0
29,3.53465,1.33406,0
30,3.54616,1.33213,0
31,3.5552,1.3108,0
32,3.57197,1.3158,0
10,0.478049,4.52195,1
2,1.59806,3.40194,0
3,1.0624,3.9376,0
4,0.81383,4.18617,0
5,2.11601,2.88399,0
6,2.20708,2.79292,0
7,4.90497,0.095034,0
8,0.181809,4.81819,0
9,0.0068757,4.99312,0
11,1.31913,3.68087,0
12,0.22102,4.77898,0
13,4.51979,0.480207,0
14,4.40588,0.594124,0
15,0.0772216,4.92278,0
16,3.64565,1.35435,0
17,1.77523,3.22477,0
18,4.58889,0.411113,0
19,3.59842,1.40158,0
20,4.49451,0.505486,0
21,0.017498,4.9825,0
22,2.08264,2.74813,0
23,2.10124,2.81691,0
14,3.13766,1.86234,1
20,0.359053,4.64095,1
2,3.4076,1.5924,0
3,2.59774,2.40226,0
4,3.00025,1.99975,0
5,3.94763,1.05237,0
6,3.76443,1.23557,0
7,2.47575,2.52425,0
8,2.22773,2.77227,0
9,0.00507147,4.99493,0
10,3.92064,1.07936,0
11,4.8431,0.156899,0
12,3.13664,1.86336,0
13,3.08561,1.91439,0
15,3.69824,1.30176,0
16,4.18623,0.81377,0
17,4.97459,0.0254117,0
18,0.82094,4.17906,0
19,0.0707421,4.92926,0
21,4.93057,0.0694271,0
20,0.982952,4.01705,1
9,2.44336,2.55664,1
2,0.191488,4.80851,0
3,1.60076,3.39924,0
4,2.66116,2.33884,0
5,3.24092,1.75908,0
6,2.77764,2.22236,0
7,2.51012,2.48988,0
8,1.71699,3.28301,0
10,2.31031,2.68969,0
11,0.784278,4.21572,0
12,3.47116,1.52884,0
13,4.07343,0.92657,0
14,4.24992,0.750085,0
15,4.70939,0.290613,0
16,4.61088,0.389122,0
17,0.50342,4.49658,0
18,1.90339,3.09661,0
19,3.87007,1.12993,0
21,2.13812,2.86188,0
22,2.63372,2.22961,0
23,1.59763,3.24205,0
24,2.57619,2.32047,0
17,2.27818,2.72182,1
18,0.349136,4.65086,1
2,0.576769,4.42323,0
3,1.14457,3.85543,0
4,1.68268,3.31732,0
5,1.16864,3.83136,0
6,2.36615,2.63385,0
7,2.66916,2.33084,0
8,0.252502,4.7475,0
9,2.32724,2.67276,0
10,2.56011,2.43989,0
11,1.2033,3.7967,0
12,4.57256,0.427435,0
13,4.65362,0.346381,0
14,2.72086,2.27914,0
15,0.381932,4.61807,0
16,3.55316,1.44684,0
19,0.51019,4.48981,0
20,0.618822,4.38118,0
21,1.54453,3.45547,0
22,2.69265,2.2542,0
23,2.6848,2.22731,0
11,2.12038,2.87962,1
15,3.8549,1.1451,1
2,2.35423,2.64577,0
3,0.136184,4.86382,0
4,3.83614,1.16386,0
5,2.95184,2.04816,0
6,3.86357,1.13643,0
7,2.69353,2.30647,0
8,2.22607,2.77393,0
9,2.24405,2.75595,0
10,0.935961,4.06404,0
12,2.3783,2.6217,0
13,0.621754,4.37825,0
14,3.79669,1.20331,0
16,3.94891,1.05109,0
17,0.252879,4.74712,0
18,1.38124,3.61876,0
19,4.26615,0.73385,0
20,1.16372,3.83628,0
21,3.68568,1.31432,0
22,3.8065,1.06094,0
23,3.80438,1.08771,0
24,2.35863,2.57475,0
25,2.29541,2.55995,0
15,1.11868,3.88132,1
18,3.8795,1.1205,1
10,2.82606,2.17394,1
21,3.55998,1.44002,1
2,0.965646,4.03435,0
3,0.704752,4.29525,0
4,0.715898,4.2841,0
5,4.10298,0.897025,0
6,1.97871,3.02129,0
7,0.341993,4.65801,0
8,3.80017,1.19983,0
9,4.7454,0.2546,0
11,4.14397,0.856031,0
12,3.22149,1.77851,0
13,0.25302,4.74698,0
14,1.22894,3.77106,0
16,0.0194251,4.98058,0
17,4.11422,0.885782,0
19,2.18275,2.81725,0
20,0.352271,4.64773,0
22,1.13403,3.73822,0
23,1.08539,3.72838,0
3,2.18161,2.81839,1
6,3.4534,1.5466,1
4,2.85486,2.14514,1
2,0.240349,4.75965,0
5,0.881578,4.11842,0
7,0.34884,4.65116,0
8,0.765323,4.23468,0
9,2.1284,2.8716,0
10,3.6812,1.3188,0
11,0.0454585,4.95454,0
12,3.47851,1.52149,0
13,1.19698,3.80302,0
14,4.77657,0.223427,0
15,4.52344,0.476562,0
16,2.88676,2.11324,0
17,2.03982,2.96018,0
18,4.81867,0.181327,0
19,3.40405,1.59595,0
20,0.814921,4.18508,0
21,0.577713,4.42229,0
22,2.09454,2.84362,0
23,2.13446,2.82344,0
24,2.11538,2.77579,0
25,2.0583,2.78994,0
26,2.05819,2.74585,0
27,2.07822,2.88479,0
28,2.04689,2.76989,0
29,2.0366,2.71001,0
30,2.04354,2.8625,0
31,2.12091,2.82379,0
32,2.10464,2.79838,0
33,2.14598,2.738,0
34,2.10578,2.71449,0
35,2.07531,2.70237,0
36,2.08572,2.73308,0
37,2.11215,2.79321,0
20,2.25273,2.74727,1
6,4.02121,0.978789,1
17,0.724862,4.27514,1
2,1.32532,3.67468,0
3,0.215996,4.784,0
4,2.2054,2.7946,0
5,1.99343,3.00657,0
7,2.95607,2.04393,0
8,2.28148,2.71852,0
9,4.56461,0.435392,0
10,0.512338,4.48766,0
11,4.4843,0.515703,0
12,1.73234,3.26766,0
13,3.2429,1.7571,0
14,2.08601,2.91399,0
15,4.16473,0.835267,0
16,3.83254,1.16746,0
18,4.64874,0.35126,0
19,1.13722,3.86278,0
21,0.219937,4.78006,0
22,2.01853,2.82563,0
19,2.39124,2.60876,1
2,3.10494,1.89506,0
3,4.21724,0.782764,0
4,1.85506,3.14494,0
5,1.28221,3.71779,0
6,0.530331,4.46967,0
7,0.474514,4.52549,0
8,4.26614,0.733857,0
9,1.99463,3.00537,0
10,3.88025,1.11975,0
11,2.9208,2.0792,0
12,2.05158,2.94842,0
13,4.20202,0.797979,0
14,3.1931,1.8069,0
15,0.149427,4.85057,0
16,4.22055,0.779452,0
17,3.7468,1.2532,0
18,0.687784,4.31222,0
20,2.86519,2.13481,0
21,2.35939,2.64061,0
22,1.89838,3.03765,0
23,1.98627,2.91341,0
15,1.12829,3.87171,1
2,4.88253,0.117466,0
3,3.21752,1.78248,0
4,4.00217,0.997827,0
5,3.06835,1.93165,0
6,4.53805,0.461947,0
7,0.48909,4.51091,0
8,3.7474,1.2526,0
9,4.42247,0.577531,0
10,4.74248,0.257517,0
11,3.85296,1.14704,0
12,4.86727,0.132728,0
13,2.65299,2.34701,0
14,4.29469,0.705312,0
16,4.5971,0.402897,0
17,1.7617,3.2383,0
18,1.71733,3.28267,0
19,3.62946,1.37054,0
20,3.46852,1.53148,0
21,1.98364,3.01636,0
22,3.74046,1.21326,0
23,3.46038,1.39318,0
24,3.76236,1.17349,0
25,3.63399,1.20214,0
26,3.58952,1.34653,0
27,3.62845,1.23702,0
28,3.74405,1.17888,0
19,3.86327,1.13673,1
12,3.10753,1.89247,1
15,3.25432,1.74568,1
2,3.46675,1.53325,0
3,1.24518,3.75482,0
4,3.35294,1.64706,0
5,1.67777,3.32223,0
6,2.59692,2.40308,0
7,0.597524,4.40248,0
8,0.258203,4.7418,0
9,4.34735,0.652651,0
10,4.07586,0.924137,0
11,0.781695,4.21831,0
13,4.70193,0.298068,0
14,4.08677,0.91323,0
16,0.545746,4.45425,0
17,0.418878,4.58112,0
18,4.03147,0.968533,0
20,2.36394,2.63606,0
21,1.61086,3.38914,0
22,4.1278,0.692947,0
23,4.22098,0.577299,0
15,1.88296,3.11704,1
17,1.09059,3.90941,1
23,1.07727,3.86816,1
20,3.1941,1.8059,1
2,0.273228,4.72677,0
3,0.27705,4.72295,0
4,0.544254,4.45575,0
5,3.50365,1.49635,0
6,4.15142,0.848576,0
7,0.674315,4.32568,0
8,2.29457,2.70543,0
9,4.34444,0.655557,0
10,2.52494,2.47506,0
11,4.29108,0.708917,0
12,1.02537,3.97463,0
13,3.27333,1.72667,0
14,2.7978,2.2022,0
16,1.08855,3.91145,0
18,0.279001,4.721,0
19,0.330482,4.66952,0
21,4.0498,0.950197,0
22,1.01831,3.8542,0
24,2.63757,2.32529,0
25,1.03126,3.85216,0
26,1.0722,3.80174,0
27,1.01407,3.84159,0
18,3.85669,1.14331,1
2,2.0671,2.9329,0
3,1.79022,3.20978,0
4,2.70103,2.29897,0
5,0.313599,4.6864,0
6,3.17524,1.82476,0
7,3.20471,1.79529,0
8,4.3098,0.690195,0
9,4.29252,0.707477,0
10,3.41299,1.58701,0
11,2.77059,2.22941,0
12,1.36706,3.63294,0
13,1.7659,3.2341,0
14,3.96395,1.03605,0
15,2.89642,2.10358,0
16,4.03087,0.969133,0
17,4.19186,0.80814,0
19,4.1705,0.829498,0
20,1.41108,3.58892,0
21,1.24421,3.75579,0
22,1.69351,3.1599,0
23,2.77227,2.15104,0
24,3.27079,1.64244,0
25,3.30301,1.67815,0
26,3.25799,1.6004,0
27,3.24867,1.61342,0
56,2.55613,2.21235,1
7,3.27867,1.72133,1
9,1.77928,3.22072,1
39,2.50149,2.26756,1
2,1.36783,3.63217,0
3,0.815096,4.1849,0
4,4.89069,0.109311,0
5,4.63028,0.369725,0
6,4.72113,0.278871,0
8,1.33206,3.66794,0
10,1.85683,3.14317,0
11,1.25909,3.74091,0
12,1.77276,3.22724,0
13,0.327538,4.67246,0
14,2.64503,2.35497,0
15,1.51094,3.48906,0
16,2.05601,2.94399,0
17,2.32187,2.67813,0
18,2.58763,2.41237,0
19,0.60699,4.39301,0
20,2.18476,2.81524,0
21,1.16278,3.83722,0
22,1.77008,3.18957,0
23,1.76059,3.20827,0
24,2.53264,2.29507,0
25,2.18657,2.69935,0
26,1.79525,3.1297,0
27,2.53212,2.25623,0
28,2.4911,2.31424,0
29,2.37808,2.45569,0
30,2.17509,2.73604,0
31,1.73585,3.13837,0
32,1.76114,3.1287,0
33,2.52597,2.20132,0
34,2.49741,2.27409,0
35,2.41274,2.38488,0
36,2.23563,2.54177,0
37,1.72607,3.13187,0
38,2.49864,2.24174,0
40,2.41575,2.31423,0
41,2.31125,2.40086,0
42,1.75601,3.10191,0
43,2.50881,2.25167,0
44,2.53221,2.37845,0
45,2.49333,2.26822,0
46,2.33396,2.52693,0
47,2.26382,2.59161,0
48,1.7455,3.17871,0
49,2.54815,2.33489,0
50,2.50291,2.24419,0
51,2.36355,2.27625,0
52,2.47619,2.33922,0
53,1.7689,3.14453,0
54,2.50571,2.27665,0
55,2.44405,2.20513,0
5,2.54906,2.45094,1
17,1.56875,3.43125,1
14,1.09445,3.90555,1
2,1.74675,3.25325,0
3,0.355154,4.64485,0
4,1.40787,3.59213,0
6,1.80488,3.19512,0
7,0.930632,4.06937,0
8,2.35534,2.64466,0
9,1.65692,3.34308,0
10,4.59524,0.404756,0
11,4.16172,0.838278,0
12,2.86562,2.13438,0
13,0.889782,4.11022,0
15,4.67125,0.328747,0
16,3.47065,1.52935,0
18,3.5151,1.4849,0
19,4.70554,0.29446,0
20,4.28478,0.715217,0
21,3.04101,1.95899,0
22,1.6486,3.22018,0
23,2.42165,2.47633,0
24,1.59359,3.24752,0
25,2.43832,2.48742,0
26,2.40519,2.46677,0
27,2.42935,2.44039,0
28,2.39911,2.43615,0
15,3.15014,1.84986,1
2,3.53202,1.46798,0
3,1.85494,3.14506,0
4,1.05936,3.94064,0
5,4.3451,0.654901,0
6,0.811285,4.18871,0
7,0.953487,4.04651,0
8,1.84876,3.15124,0
9,4.08282,0.917176,0
10,0.471755,4.52824,0
11,0.108022,4.89198,0
12,3.17952,1.82048,0
13,1.86382,3.13618,0
14,4.71145,0.288552,0
16,1.38257,3.61743,0
17,2.09918,2.90082,0
18,4.54967,0.45033,0
19,3.49557,1.50443,0
20,2.40223,2.59777,0
21,0.180775,4.81923,0
22,1.76025,3.04953,0
30,2.64673,2.28845,1
17,2.72326,2.27674,1
21,2.60987,2.39013,1
2,0.321129,4.67887,0
3,0.885887,4.11411,0
4,0.745677,4.25432,0
5,1.14748,3.85252,0
6,4.8671,0.132902,0
7,3.51825,1.48175,0
8,1.35482,3.64518,0
9,1.58391,3.41609,0
10,3.89708,1.10292,0
11,1.08015,3.91985,0
12,3.60377,1.39623,0
13,0.393192,4.60681,0
14,0.879043,4.12096,0
15,4.28585,0.714152,0
16,1.85643,3.14357,0
18,0.800382,4.19962,0
19,4.85615,0.14385,0
20,3.18394,1.81606,0
22,2.57925,2.25766,0
23,2.58633,2.31935,0
24,2.58381,2.27287,0
25,2.60741,2.31042,0
26,2.60493,2.29745,0
27,2.60765,2.30635,0
28,2.64262,2.28189,0
29,2.59154,2.24547,0
31,3.75082,1.1373,1
3,3.90603,1.09397,1
21,2.17917,2.82083,1
20,2.05083,2.94917,1
2,1.40957,3.59043,0
4,2.59108,2.40892,0
5,2.26203,2.73797,0
6,2.91367,2.08633,0
7,3.62225,1.37775,0
8,0.370777,4.62922,0
9,1.49005,3.50995,0
10,0.72842,4.27158,0
11,3.0123,1.9877,0
12,4.31708,0.682919,0
13,4.94447,0.055533,0
14,0.669658,4.33034,0
15,1.37512,3.62488,0
16,2.81411,2.18589,0
17,1.36912,3.63088,0
18,3.06701,1.93299,0
19,0.107968,4.89203,0
22,1.39801,3.47232,0
23,2.65357,2.20616,0
24,3.67921,1.17562,0
25,2.78637,2.11425,0
26,2.84544,2.12604,0
27,3.68316,1.20314,0
28,3.75854,1.18372,0
29,3.72877,1.19201,0
30,3.67328,1.13817,0
8,2.3937,2.6063,1
21,1.90714,3.09286,1
10,1.63011,3.36989,1
2,0.708391,4.29161,0
3,0.42075,4.57925,0
4,4.75373,0.246266,0
5,4.07822,0.921779,0
6,4.43988,0.56012,0
7,1.16175,3.83825,0
9,1.44215,3.55785,0
11,1.50112,3.49888,0
12,4.66572,0.334277,0
13,0.956848,4.04315,0
14,4.34703,0.652969,0
15,4.90058,0.0994225,0
16,3.28442,1.71558,0
17,1.98403,3.01597,0
18,1.66503,3.33497,0
19,1.4865,3.5135,0
20,0.284889,4.71511,0
22,1.42727,3.44937,0
11,2.52664,2.47336,1
10,2.60184,2.39816,1
5,0.91354,4.08646,1
2,0.0221319,4.97787,0
3,1.95784,3.04216,0
4,4.45599,0.544006,0
6,1.0024,3.9976,0
7,1.25444,3.74556,0
8,4.44237,0.557633,0
9,3.95173,1.04827,0
12,0.103088,4.89691,0
13,2.05992,2.94008,0
14,0.579526,4.42047,0
15,1.0596,3.9404,0
16,3.87078,1.12922,0
17,2.68496,2.31504,0
18,0.45933,4.54067,0
19,0.512817,4.48718,0
20,1.15595,3.84405,0
21,1.91702,3.08298,0
8,3.85931,1.14069,1
2,1.76867,3.23133,0
3,0.924493,4.07551,0
4,1.57016,3.42984,0
5,2.65483,2.34517,0
6,2.46364,2.53636,0
7,3.72118,1.27882,0
9,3.81528,1.18472,0
10,0.894269,4.10573,0
11,3.36717,1.63283,0
12,0.329605,4.67039,0
13,0.408818,4.59118,0
14,4.05139,0.948609,0
15,1.91411,3.08589,0
16,4.09813,0.901871,0
17,0.517266,4.48273,0
18,3.8142,1.1858,0
19,4.03343,0.966574,0
20,1.5035,3.4965,0
21,3.79398,1.20602,0
22,1.82979,3.08888,0
23,3.74135,1.14609,0
24,3.7749,1.11826,0
25,3.81014,1.07598,0
26,3.76906,1.15494,0
21,3.69034,1.30966,1
2,1.07015,3.92985,0
3,4.95046,0.0495421,0
4,3.75597,1.24403,0
5,4.4734,0.5266,0
6,1.50992,3.49008,0
7,1.29015,3.70985,0
8,3.38508,1.61492,0
9,3.80094,1.19906,0
10,4.33209,0.667911,0
11,1.8613,3.1387,0
12,3.23159,1.76841,0
13,3.96388,1.03612,0
14,2.74059,2.25941,0
15,3.02077,1.97923,0
16,2.11708,2.88292,0
17,1.15793,3.84207,0
18,0.0312119,4.96879,0
19,2.96575,2.03425,0
20,2.28973,2.71027,0
22,3.55049,1.34095,0
8,2.94879,2.05121,1
19,1.99728,3.00272,1
2,2.88836,2.11164,0
3,3.99417,1.00583,0
4,0.950514,4.04949,0
5,3.81751,1.18249,0
6,0.578592,4.42141,0
7,1.37304,3.62696,0
9,3.81456,1.18544,0
10,2.79278,2.20722,0
11,2.91032,2.08968,0
12,1.16841,3.83159,0
13,0.0567036,4.9433,0
14,1.50731,3.49269,0
15,1.6713,3.3287,0
16,0.197792,4.80221,0
17,4.40563,0.59437,0
18,1.30495,3.69505,0
20,0.720713,4.27929,0
21,1.16313,3.83687,0
22,3.86247,1.08376,0
23,2.83557,2.15764,0
24,2.81731,2.03595,0
25,2.83337,2.07628,0
26,2.91169,2.05695,0
27,2.79136,2.0842,0
28,2.84708,2.0493,0
29,2.86042,2.0627,0
30,2.84789,2.02395,0
31,2.86885,2.0573,0
32,2.8161,2.05108,0
33,2.92892,1.96191,0
34,2.91999,2.02311,0
35,2.88765,2.02182,0
36,2.84536,2.01161,0
37,2.86852,2.01076,0
38,2.86714,2.06168,0
39,2.90168,2.00424,0
40,2.90168,2.00988,0
41,2.8309,1.97451,0
42,2.90011,1.93629,0
43,2.86506,1.97209,0
44,2.87962,2.02036,0
45,2.90715,1.96568,0
13,3.08507,1.91493,1
6,2.64972,2.35028,1
17,3.57406,1.42594,1
16,4.0563,0.943695,1
7,1.51399,3.48601,1
2,3.25215,1.74785,0
3,1.02346,3.97654,0
4,4.96172,0.0382811,0
5,4.214,0.785996,0
8,1.44024,3.55976,0
9,1.17748,3.82252,0
10,3.01151,1.98849,0
11,3.26881,1.73119,0
12,4.74383,0.256168,0
14,4.89714,0.102863,0
15,2.3099,2.6901,0
18,4.7031,0.296902,0
19,3.50614,1.49386,0
20,0.219859,4.78014,0
21,0.49794,4.50206,0
22,1.39618,3.4492,0
23,1.45263,3.44919,0
24,1.43569,3.50081,0
25,3.1152,1.78283,0
26,1.43957,3.45532,0
2,2.52496,2.47504,1
15,0.698986,4.30101,1
14,3.44528,1.55472,1
3,2.49992,2.50008,0
4,2.09382,2.90618,0
5,0.990996,4.009,0
6,1.62262,3.37738,0
7,4.01127,0.988731,0
8,3.40435,1.59565,0
9,1.05611,3.94389,0
10,1.35382,3.64618,0
11,1.67005,3.32995,0
12,2.49211,2.50789,0
13,4.0125,0.987497,0
16,1.90323,3.09677,0
17,4.00035,0.999647,0
18,0.616165,4.38383,0
19,2.20333,2.79667,0
20,0.681813,4.31819,0
21,4.97457,0.0254295,0
22,2.42226,2.49813,0
23,2.47323,2.42687,0
24,0.595458,4.29995,0
25,2.47233,2.43764,0
26,2.42982,2.49834,0
27,0.626602,4.21026,0
28,2.48077,2.48461,0
29,2.40842,2.41544,0
30,0.684673,4.30428,0
31,0.596188,4.24897,0
32,2.45703,2.44894,0
33,2.50864,2.41071,0
12,0.780456,4.21954,1
18,0.501741,4.49826,1
2,1.11804,3.88196,0
3,3.04944,1.95056,0
4,1.45126,3.54874,0
5,2.11615,2.88385,0
6,2.21078,2.78922,0
7,4.12768,0.872322,0
8,4.94176,0.0582355,0
9,1.01908,3.98092,0
10,3.19795,1.80205,0
11,1.14195,3.85805,0
13,3.57794,1.42206,0
14,3.30482,1.69518,0
15,2.88421,2.11579,0
16,2.87963,2.12037,0
17,2.75945,2.24055,0
19,2.48565,2.51435,0
20,2.22643,2.77357,0
21,2.18711,2.81289,0
22,2.86351,2.03196,0
23,2.20171,2.73982,0
24,3.01482,1.9105,0
25,2.5664,2.35646,0
26,3.00656,1.77127,0
27,2.94,1.96415,0
28,2.53699,2.33434,0
29,3.00848,1.80436,0
30,2.87625,1.84825,0
31,3.00743,1.75764,0
19,3.63506,1.36494,1
15,1.27552,3.72448,1
2,2.8817,2.1183,0
3,2.02177,2.97823,0
4,1.08363,3.91637,0
5,3.87949,1.12051,0
6,1.1802,3.8198,0
7,4.12305,0.876952,0
8,4.38645,0.613552,0
9,0.895567,4.10443,0
10,4.03394,0.966064,0
11,2.01675,2.98325,0
12,3.5286,1.4714,0
13,4.49111,0.508892,0
14,4.31855,0.681452,0
16,0.699161,4.30084,0
17,0.642902,4.3571,0
18,1.41891,3.58109,0
20,0.137536,4.86246,0
21,4.16749,0.83251,0
22,1.94641,2.95488,0
6,2.77737,2.22263,1
15,2.51858,2.48142,1
2,4.70982,0.290178,0
3,3.58392,1.41608,0
4,3.30235,1.69765,0
5,0.737417,4.26258,0
7,4.23781,0.762185,0
8,1.47026,3.52974,0
9,0.952282,4.04772,0
10,2.53616,2.46384,0
11,0.596104,4.4039,0
12,4.02922,0.970777,0
13,3.13773,1.86227,0
14,3.13215,1.86785,0
16,3.84963,1.15037,0
17,1.4639,3.5361,0
18,0.324166,4.67583,0
19,0.257913,4.74209,0
20,1.18323,3.81677,0
21,1.82379,3.17621,0
9,3.34594,1.65406,1
2,3.28811,1.71189,1
20,2.50588,2.49412,1
21,3.80863,1.19137,1
3,1.59911,3.40089,0
4,0.133883,4.86612,0
5,1.83903,3.16097,0
6,0.816218,4.18378,0
7,1.82107,3.17893,0
8,0.469951,4.53005,0
10,1.83727,3.16273,0
11,0.00786636,4.99213,0
12,2.22209,2.77791,0
13,0.146001,4.854,0
14,2.89705,2.10295,0
15,4.57453,0.42547,0
16,4.74751,0.252486,0
17,0.0766224,4.92338,0
18,2.53723,2.46277,0
19,2.92829,2.07171,0
22,1.837,3.088,0
23,3.27534,1.68206,0
24,3.24852,1.62431,0
25,3.2284,1.65288,0
26,3.31382,1.67189,0
27,3.22867,1.66925,0
28,3.23856,1.68139,0
16,3.20441,1.79559,1
5,0.458895,4.54111,1
2,1.87819,3.12181,0
3,2.13641,2.86359,0
4,1.98235,3.01765,0
6,1.38638,3.61362,0
7,4.42678,0.573224,0
8,4.49792,0.502081,0
9,3.2832,1.7168,0
10,3.66866,1.33134,0
11,4.46325,0.536755,0
12,2.97474,2.02526,0
13,4.69603,0.303973,0
14,0.22855,4.77145,0
15,1.71142,3.28858,0
17,3.78968,1.21032,0
18,4.85892,0.141084,0
19,3.18415,1.81585,0
20,3.97732,1.02268,0
21,0.938508,4.06149,0
22,2.04138,2.91139,0
23,3.86428,1.02452,0
24,2.04142,2.91479,0
25,2.04629,2.9284,0
26,3.79707,1.06958,0
27,3.19103,1.73185,0
28,3.84825,1.04237,0
29,3.19234,1.76898,0
30,3.12514,1.79411,0
31,3.10522,1.73754,0
32,3.07383,1.71293,0
16,3.53407,1.46593,1
19,1.85712,3.14288,1
21,2.88952,2.11048,1
2,1.14778,3.85222,0
3,3.61056,1.38944,0
4,1.61056,3.38944,0
5,2.23155,2.76845,0
6,2.85596,2.14404,0
7,1.91827,3.08173,0
8,3.95623,1.04377,0
9,3.15692,1.84308,0
10,4.50254,0.497463,0
11,2.85674,2.14326,0
12,3.21563,1.78437,0
13,3.11131,1.88869,0
14,3.76635,1.23365,0
15,2.58932,2.41068,0
17,4.20206,0.797936,0
18,0.755016,4.24498,0
20,1.92031,3.07969,0
22,3.1267,1.75472,0
23,3.67543,1.2237,0
24,3.33833,1.54054,0
25,3.30904,1.55953,0
26,3.32804,1.55931,0
27,1.84444,3.04728,0
28,1.79368,3.02083,0
29,3.32156,1.53937,0
30,3.27496,1.53049,0
9,3.16889,1.83111,1
2,2.94653,2.05347,0
3,2.64798,2.35202,0
4,1.30348,3.69652,0
5,4.04753,0.952468,0
6,4.42009,0.579912,0
7,4.49375,0.506252,0
8,3.48106,1.51894,0
10,0.445052,4.55495,0
11,3.85431,1.14569,0
12,1.15454,3.84546,0
13,1.66778,3.33222,0
14,4.96788,0.032119,0
15,1.24549,3.75451,0
16,4.0497,0.950296,0
17,2.37088,2.62912,0
18,4.53546,0.464541,0
19,3.28059,1.71941,0
20,2.76056,2.23944,0
21,2.86336,2.13664,0
13,1.21812,3.78188,1
2,1.53517,3.46483,0
3,3.17902,1.82098,0
4,0.651704,4.3483,0
5,2.66422,2.33578,0
6,4.982,0.0180012,0
7,2.09966,2.90034,0
8,0.00294716,4.99705,0
9,0.595748,4.40425,0
10,4.77696,0.223037,0
11,0.799016,4.20098,0
12,4.39471,0.605291,0
14,4.78182,0.218181,0
15,3.36816,1.63184,0
16,0.00554766,4.99445,0
17,3.5565,1.4435,0
18,1.8418,3.1582,0
19,1.03175,3.96825,0
20,1.6911,3.3089,0
21,2.47762,2.52238,0
16,3.4462,1.5538,1
12,2.63644,2.36356,1
17,2.22621,2.77379,1
2,2.61941,2.38059,0
3,1.20918,3.79082,0
4,4.99949,0.000513291,0
5,3.77462,1.22538,0
6,0.543607,4.45639,0
7,4.70373,0.296272,0
8,4.01631,0.983694,0
9,0.523157,4.47684,0
10,1.60448,3.39552,0
11,2.73267,2.26733,0
13,0.759845,4.24016,0
14,2.08213,2.91787,0
15,0.493291,4.50671,0
18,1.65082,3.34918,0
19,1.25802,3.74198,0
20,0.604205,4.3958,0
21,2.09309,2.90691,0
22,0.521522,4.4587,0
23,2.59393,2.29131,0
24,2.09592,2.75629,0
25,2.11164,2.74272,0
26,2.10983,2.7913,0
27,2.07294,2.7753,0
28,2.11415,2.74711,0
29,2.08258,2.7075,0
30,2.14123,2.77852,0
31,2.1283,2.77438,0
32,2.11334,2.76965,0
33,2.1076,2.67754,0
34,2.15217,2.75905,0
5,3.08723,1.91277,1
21,1.79855,3.20145,1
2,4.41685,0.583149,0
3,2.71571,2.28429,0
4,2.16161,2.83839,0
6,2.05891,2.94109,0
7,2.24352,2.75648,0
8,3.53188,1.46812,0
9,2.96132,2.03868,0
10,2.50732,2.49268,0
11,3.70818,1.29182,0
12,2.96805,2.03195,0
13,1.77379,3.22621,0
14,3.2372,1.7628,0
15,1.49892,3.50108,0
16,1.41717,3.58283,0
17,0.305932,4.69407,0
18,0.227006,4.77299,0
19,2.63353,2.36647,0
20,3.7854,1.2146,0
22,2.99781,1.9051,0
23,2.96961,1.88064,0
24,2.54693,2.40284,0
25,2.93288,1.95902,0
26,2.98971,1.91931,0
27,3.03179,1.87303,0
28,3.00628,1.88558,0
29,3.01999,1.80441,0
30,3.00017,1.87055,0
31,2.96905,1.82433,0
32,2.96508,1.77133,0
12,3.74794,1.25206,1
18,2.60645,2.39355,1
21,1.51047,3.48953,1
2,0.512488,4.48751,0
3,3.26093,1.73908,0
4,1.5213,3.4787,0
5,4.21476,0.785239,0
6,0.141177,4.85882,0
7,2.36441,2.63559,0
8,0.0707112,4.92929,0
9,2.91686,2.08314,0
10,1.85902,3.14098,0
11,3.17929,1.82071,0
13,1.35081,3.64919,0
14,0.591937,4.40806,0
15,1.17581,3.82419,0
16,4.90995,0.0900505,0
17,1.55377,3.44623,0
19,0.437315,4.56268,0
20,0.309354,4.69065,0
22,1.4855,3.40039,0
23,1.43802,3.33959,0
24,1.51398,3.41834,0
25,1.51201,3.41494,0
12,1.96147,3.03853,1
2,4.09119,0.908807,0
3,1.28448,3.71552,0
4,0.855298,4.1447,0
5,0.318324,4.68168,0
6,3.19178,1.80822,0
7,2.44966,2.55034,0
8,1.5753,3.4247,0
9,2.8264,2.1736,0
10,1.1614,3.8386,0
11,2.6011,2.3989,0
13,3.35959,1.64041,0
14,0.375171,4.62483,0
15,3.2576,1.7424,0
16,0.808116,4.19188,0
17,0.197467,4.80253,0
18,4.85059,0.149412,0
19,3.10944,1.89056,0
20,4.1813,0.818701,0
21,1.03113,3.96887,0
22,2.63125,2.23473,0
23,2.65521,2.12653,0
24,3.22996,1.72451,1
2,3.36987,1.63013,0
3,0.290798,4.7092,0
4,0.515263,4.48474,0
5,4.60518,0.394825,0
6,4.71045,0.28955,0
7,2.48051,2.51949,0
8,3.55726,1.44274,0
9,0.272717,4.72728,0
